ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
0NjdXlUziaK1qv3kgZV4Jy,jonathan richman & the modern lovers,29,53385,boston rock,-1,-1,0,0,59754.0
5Ms5xRQqSXj9013WTfS1V0,concepto,0,9,,2009,2009,1,5,3.0
3YQGeW6uL6N31K5ejkBrq3,gordon thomas,0,53,outsider,2009,2023,2,11,47.0
2LP31t2tLxdMiXrzm9Nx9p,the night flyer,0,9,,2020,2021,3,1,1.0
1ahRHfZF9FkwUzERhULVqp,ramola,5,815,vintage tollywood,-1,-1,0,0,1836.0
7n6LmNWPZgPRJrFpbXOO07,smarty and the bolo benn roots,0,16,,2016,2016,1,14,12.0
09lMeNRN7IAcfmSwJdEekK,lr,35,3223,uk drill,2020,2022,4,1,107770.0
2SQu9wmXq8LOoHQjwXxRbM,nelson gonzalez,1,7,,-1,-1,0,0,0.0
2omP5I4QiDCrvyGFuU99Rq,alex cline,1,296,,1989,2017,3,5,270.0
0gA3aqwYpjZcgxnZZahNbg,musta surma,3,2596,"cryptic black metal, finnish black metal",2007,2007,1,12,545.0
4za37cLJyRnrYOV9xvG1Ky,eltje doddema,0,10,,1991,1998,3,20,43.0
5gkILiRupI9EBzLr5qKItD,rocky zharp & the blues crackers,0,23,,2010,2010,2,18,1.0
4slD7RIHThw9NchMSKqxMp,sara fuego,0,47,,2020,2020,1,2,62.0
4X0KAeKTFW0vVYeAKb0whL,meddy,0,5,,2020,2020,1,1,0.0
2nUCz1Gxey15KnoFpeoOoy,teacha dee,27,6391,"modern reggae, reggae fusion",2006,2023,18,1,35560.0
7GnzXtQIFeLkHP5ICzAOc4,josue ferreira,1,6,,-1,-1,0,0,0.0
1ysz5s414kDIKbhKAKbXK4,super combo veracruz,24,422,,1980,2022,16,12,37997.0
7wwbjLs0cXSVT3jb33e95G,stegosaurus rex,44,1848,,2010,2010,1,37,492799.0
5ZJFJhvyKPDUY6LOtMBt1B,höllenbriada,0,13,,2016,2016,1,11,3.0
5ivtPwHpPBQBciuKjxycjB,satyn's children,0,2,,2017,2017,1,2,1.0
6Etj1sAHoOnjlReEgbl9lD,salma ros,0,13,,-1,-1,0,0,0.0
3Q69Ky98joNDjCwXSjicrF,barry richardson,0,3,,-1,-1,0,0,0.0
2G68VGfn26WkE4UKbdqbEy,sköll,21,5037,,2001,2023,16,5,3593.0
0c0Z0zLQnYJ1kdKmkrY09b,silas fernandes,4,2764,,2014,2022,3,5,667.0
61VXRsgEbiBkPVNwcr00r1,kölner kammerorchester,0,0,,1978,1978,1,5,15.0
4soeY2XsQLE6yEW2Dcg2lp,cristal y acero,9,2698,"hard rock mexicano, latin metal",1990,2023,8,3,1879.0
3j6ohoqPpYhEgBgtZs7HTK,sender berlin,1,368,,1999,2012,3,4,133.0
1cXoAWSFiPXbiDvZskFSob,matens,6,431,,2021,2024,7,2,1282.0
0Ts955vao1uZkdnv4agrkN,ravemasters,0,0,,-1,-1,0,0,0.0
5YUQk45IjdzzQ49G1Txzkk,horse the band,28,56081,"nintendocore, trancecore",2003,2020,7,5,26306.0
6aWRSPmE7QcpqYJPbTnd0a,mark wyand,0,158,german jazz,2007,2012,3,1,86.0
4nx194YMhKEOO8WJWagjll,ne-hi,12,8205,chicago indie,2014,2019,13,1,6282.0
1UBc8Hb8c54RMdYT2cRonw,knights of the abyss,16,21614,"deathcore, melodic deathcore, melodic metalcore",2007,2023,9,2,5426.0
4HYBwaKvbhjVDsDuvvLuBu,thomas strasser,1,41,,2000,2011,2,29,289.0
08dL9D8LtOa0ZjZxNfzWow,barrie gott,2,12,,-1,-1,0,0,435.0
0vfKhAFuLCuOwXxck5YcZa,jacquelyn bartlett,1,3,,-1,-1,0,0,304.0
21IgJi1f4N2J6tDZqfaPvM,aliplays,0,45,,2011,2011,1,4,32.0
3edektQeWDTG0bfzaAMnU1,anna mcmurphy,0,8,,-1,-1,0,0,1.0
45pYLWFQLEEnKTRisqLLZb,ayra,15,152,,2021,2023,5,1,1049.0
4Tr59tdEqAWT8vjPOPd5Qa,amita dalal,3,53,,2012,2016,3,9,56.0
0QwH5InvCwfL4UbYkjP9pi,bark psychosis,29,32723,"british post-rock, post-rock, shoegaze, slowcore",1990,2023,13,2,42388.0
7HC4Kxla1YJQvZu9PE3NyQ,curve pusher,1,200,hard house,2013,2022,20,1,159.0
2Ntbrjer437Uvf4BLlDg6F,sonic cube,0,491,,2005,2015,7,2,103.0
7L6HEUuXss9tFpSsliHpmp,glice,0,109,dutch experimental,2015,2021,14,4,238.0
4DsQOKaAfooNYMdhFQ0ONZ,permanent makeup,0,251,,2013,2017,4,3,39.0
3r66hAPAD8S98YBno8a5fD,imperial state electric,26,24085,"punk 'n' roll, swedish alternative rock, swedish garage rock, swedish hard rock",2010,2018,13,2,20294.0
1VDmG7pIFozqBrmj0LynQd,ray emmanuel,29,10060,,2021,2023,6,1,21917.0
0PsTewblEJFN5oC1Qb7IwX,hotel books,36,108525,slam poetry,2014,2022,14,1,76642.0
3NTFVOc9RlUt8MLKBDBb5G,akia uwanda,2,89,,2017,2017,1,11,610.0
0cR4gBrPs4M7YJesqcHpqr,earth calling angela,7,1941,"corrosion, gothic rock",2007,2012,2,14,1734.0
3FlkBLOy9Yup1h6glGZZTd,pleather,4,155,,1998,2019,2,2,545.0
46BRxNk0dLvm0PyPb9gOZr,alasca,4,1461,dutch indie,2012,2018,9,2,675.0
50KZQ7hZ46B2WcAcEwb8md,jeremy filsell,20,1171,"british classical piano, classical organ",2000,2023,20,79,4479.0
30CoPoqbQYldO4PiAR9RWz,buddy stephens,0,9,,2019,2019,1,1,43.0
1Ds1vwwnqeMhva78jKpSO6,mic rola,1,299,,2013,2013,2,3,372.0
6czbDjAHnyAmryR5Ec5cye,sarah kivi,9,769,,2013,2022,9,1,2929.0
2MyoBvN8HLa4o1NqFZ5Iuk,self-evident,3,1331,math rock,2001,2021,10,6,219.0
5CaxI7Oiir3oqAnIXMQljr,dik cadbury,0,1,,-1,-1,0,0,0.0
3jZ33Dh8zdoNOso5TUmPMt,clément belio,11,1181,prog metal,2019,2023,2,1,396.0
76WgjU3n8tJGVxAA30gz8Q,2. maanantai,21,3429,,1996,2020,2,1,19421.0
4mRHoldvjjuU6HZeMIFg7M,shadowquest,8,5182,symphonic power metal,2014,2020,6,1,1592.0
0zzdpa2UjhrSO4CXkP9ugK,suman devgan,0,0,,-1,-1,0,0,97.0
6McXmoIhUTNwdyzXBLWAG2,toots hibbert,27,6092,reggae,1988,1988,1,10,22156.0
1GImnM7WYVp95431ypofy9,caifanes,70,3608290,"latin alternative, latin rock, mexican rock, nu-cumbia, rock en espanol, rock urbano mexicano",1988,2023,10,1,6158039.0
3cPf6WInvtuhCD1eCk5g4r,chris morrissey,16,738,,2009,2024,11,1,1753.0
0bOR78IANHTrHwd0kezriG,jasper james,14,4799,"scottish electronic, uk tech house",2015,2023,11,3,7007.0
6VDv8XSDUKaIIOZ0xtsCNe,cécile achille,0,8,,-1,-1,0,0,31.0
47A3PsEyakwv7oqOypVYc5,oren marshall and the charming transport band,0,22,jazz tuba,-1,-1,0,0,15.0
69MACpHHQg9ovd1retYWPq,chicago farmer,21,5209,midwest americana,2013,2022,8,1,15839.0
0JIMhbNg4VwToE3unSL3C4,bobby cruz,44,87392,"boogaloo, salsa",1981,2021,20,8,475033.0
3on1YeaOPm0q9fqZXKm9nV,frank kuruc,5,38,,1996,2012,5,9,131.0
2kPKeXSYKl9a2nEcKv9qkm,shotwell,0,315,,2017,2017,1,17,73.0
6GWCMhljrqaMF0VNUAx3Y1,babylon will fall,0,192,,1995,1997,2,6,47.0
7hzd9yqsqniko4H5kKn3S8,andryan arya,0,28,,2020,2020,2,1,0.0
3o9YxTyIfrfYBQtvSJW6AD,vision through sound,0,30,,2006,2010,3,14,8.0
4Lr0VPmByYt0b28PQMCoQi,rūta reinika,6,15,,2018,2018,1,1,2011.0
23zXsGWi1Fkpn14jaDz344,cutsigh,1,223,,2011,2022,4,21,53.0
12l3fLQGfksYrGTwHBU7TH,antoine de grolée,0,8,,2016,2024,3,3,68.0
4Lpn185jps8ZnDpvaiaONg,lewis niderman,0,14,,2014,2014,1,15,18.0
5TJFq5X7Rnt4kRSiOtU0xI,heinz de specht,10,1312,mundart,2007,2015,5,22,1257.0
5y2U5WqSEADxoUtqPyQOxq,peter gall,5,290,,2018,2018,2,1,1486.0
3pxr1Jwk1xDJXAmfzHQFy4,grey lands,0,133,,2015,2015,1,8,82.0
4bjFsT8dNswf8QZDd7WfxV,bruce barker,0,48,,2011,2011,1,10,5.0
5F9dphuE51YTsLGsyldIUq,tor hoslemo,0,3,,2009,2009,1,18,45.0
6kpTmMU9uSLOoJ6C95MVXh,orquestra romântica brasileira,15,1774,romantico,2013,2013,20,14,2811.0
23Y6sQxSRuH9t2c1cStUYS,gamelan elektrika,0,10,,2013,2013,1,5,96.0
1aZxEk6SVpcRNLK02vYKQ7,ultradance,14,283,,2011,2013,8,1,9205.0
562R4wbBmA4qCHRHzEmp5C,zarabatana,0,99,,2021,2021,1,7,6.0
3GaBdSCZghGSD6CZMayUeK,phantasm,27,1007,viola da gamba,2003,2024,20,18,35828.0
6gPWZZPUESQmFpbsrQU8S2,lovpact,2,315,,2013,2015,2,9,246.0
5G4ggLN7QDbvSS5NUgtbfr,hattler,17,2611,,2001,2022,20,5,9121.0
4FI9J1VEb1jmL0gfAW7tpZ,autobots,2,122,,2003,2023,2,2,319.0
56Orh1VMqBIycTaLiF7xCL,starostin,2,34,,2018,2023,9,2,26.0
5l6RNqtZu9abHKcHrt5wRK,chase holfelder,38,76413,,2015,2022,20,1,154810.0
0R5L9rHiDphjZ5HI07gstO,big rev,0,0,,-1,-1,0,0,0.0
4mf39o3SQJsSE57Qe5C9Oa,jack la motta and your bones,0,43,,2012,2012,1,12,2.0
3AihMm4APgR4jQrUQ6uSPX,ken hale,1,8,,-1,-1,0,0,97.0
3sqyP1YQvbnZcHGhY06kZl,through sand,0,132,,2015,2021,6,4,28.0
70DurVOzlJAWpfbpyEwOjA,rosana laudani,1,96,,2015,2023,4,1,125.0
7AbvBL81QDzZhHIv4jY8PK,jose travieso,0,133,,2000,2022,18,3,71.0
0BelKy4kHWW4J9C4ongIuX,michael cornell,0,4,,-1,-1,0,0,44.0
6x3iaTsoppMOxxvQcu7fGz,jiří hromádka,0,30,,1972,2013,3,4,54.0
0iRwfZe04FO7j2bHnrrCZt,ísafold,0,0,,-1,-1,0,0,0.0
6gKACkeiGQGPcG2eivukcz,caterwaul,2,509,,1989,1996,3,10,323.0
7L3XbzsA5rMfzvFwyw1PTU,topeka,0,16,,2004,2011,2,10,5.0
4otjo7YzxKQ1f7v24YhSTy,josh meader,1,345,,-1,-1,0,0,265.0
3CdJAOpCdHfk9U9B5uZdhT,janusz radek,30,16285,"classic polish pop, poezja spiewana, sung poetry",2009,2024,8,1,52673.0
3YXwpwrF2C2ogAL4qgWZyH,jean-christophe grangé,34,4852,,2011,2023,20,144,2245.0
7vkwkQcwdfHMhEDMR9dl20,柿チョコ,12,773,,-1,-1,0,0,1028.0
30xHNwyzXFEOt0Zj2bh5no,tk webb,0,124,,2005,2010,4,8,36.0
25s9H1JQmTu3iuFzpXWUIg,stephan moccio,56,43835,background piano,2020,2024,20,1,1756482.0
7ee2WLelb2WtnPwiizvBSo,fahrenheit 451,1,208,,2016,2016,1,5,205.0
4pz2h5AXGJX6jrbgLB8qUp,barış demirezer,1,44,,2018,2019,6,3,60.0
3xQiLcsmj0KCiFtconY6Dz,demi portion,42,89831,"conscious hip hop, french hip hop",2009,2024,20,1,178629.0
0vtFP9HM4X74BowUVe2nXb,vaporplaid,11,613,,2019,2022,6,5,5180.0
28VHxqH2WpG4xqWMy9G5uA,louis a. hirsch,0,0,,-1,-1,0,0,8.0
6MlxFOk6IKyUZAbn2yxsAh,brad brooks,0,121,,1970,2020,11,2,165.0
5vssQp6TyMHsx4mihKVAsC,holly walker,61,21270,uk pop,2013,2023,11,5,2659591.0
3CPvjK2xvgITZYccGtI1oF,killernoizes,1,282,"deep hardtechno, schranz",2010,2012,5,2,169.0
5k2RGrnyuitw9rqnbvw9OI,wild style,15,1516,,2015,2015,2,1,1095.0
2znWsGaxRC85z1DYx8lor6,ralph black,0,0,,-1,-1,0,0,0.0
7MxxE2YEsVqLZhy4OpGkkz,darkher,28,38687,"gaian doom, rune folk",2014,2023,7,4,28259.0
52RoLxB9OrWWKPIll8VoYj,pilgrim soul,0,4,,2020,2020,6,1,8.0
27POB5qIrVHNFFjz56PRVI,tilla,10,353,,2019,2022,5,1,192.0
3EBRANWwnViQuBrImN61Z1,pixie lott,45,957802,"dance pop, post-teen pop, talent show",2009,2023,18,1,498002.0
4XyL20CSw9hXvqkUPL4BHi,dermot crehan,0,14,,1984,1984,1,21,39.0
11GrxvoB2O9fec16HlMSyC,ronnie fauss,8,966,,2012,2020,9,1,2427.0
7A2u8JlbNul71LZqN5hWYH,cayos,0,57,,2010,2021,5,6,40.0
6rJMbYd3vyJKf8ASEumulH,ruby lustre,2,360,,2022,2023,4,1,385.0
5f2X43MBIQUucziUGfZbjg,sophia may,15,692,,2009,2024,18,6,2650.0
1DJn5Ph6OdaJLsrrl1IHR8,alfons fügel,0,0,,-1,-1,0,0,0.0
3KYUnAD3mfawmVNcud3hn7,gaz mask,5,691,zenonesque,2013,2021,4,3,515.0
3ncXfNxsVPia9yyzlLTEHn,the wildbirds,4,424,,2007,2007,1,11,856.0
3mp9RLM3NaPmUtwSTaMgdf,norman lovett,0,0,,2023,2023,1,22,2.0
4GEp5l2HOkR41Bb4xT9Rcj,orgiastic perversion,0,6,,2022,2022,1,7,0.0
76X4UtOYJBWxtrZOG4626j,emilee,6,174,,2020,2021,7,1,1540.0
0vqo2tsLEHHTeUcrUtF8q4,mortuaire,0,65,,2020,2020,1,1,25.0
0Tr6PMUYJ3MupljA0MS4Dy,altafulla,18,7877,pop reggaeton,2019,2024,20,6,14507.0
1hYm4oE8N8GVBMOnrIl0GK,matt mancid,4,213,,2010,2021,6,1,690.0
3kt1xo56PyGb13t2OCf08h,ralph burns,18,799,,1999,2021,3,11,11241.0
4rpg8nkGnleZ7pPhIG1aSy,paul urbanek,4,38,,2002,2020,6,10,698.0
5hexRMqhtlhnto12Qj45EG,roadside monument,5,1908,"christian punk, math rock",1997,1998,3,10,747.0
2FozH5OzoGeSRCyID5DqrJ,peltz,5,324,,1996,1996,1,13,865.0
15KbMZHsRh48MdYHJ3p7HR,uli führe,16,441,kindermusik,2018,2022,20,12,8466.0
2xKLLFEkYJvGtTihlsBLw1,azmari,16,3307,belgian modern jazz,2019,2023,3,6,8651.0
6jiRPDlSiIzrd8dzFs2yzM,istapp,16,7240,"melodic black metal, swedish black metal",2010,2022,3,1,4400.0
5yABZi5POIRzeKW8xmaqYT,halfway homebuoy,3,341,,2011,2023,15,6,505.0
3w8QVuWyKulZbqiHBWrETC,digital kaos,0,27,deep breakcore,2007,2022,5,2,33.0
5ZppBB7V6NTKrhWSs3yHkS,chaba amina,0,29,,1989,2015,2,1,8.0
2GUrg295Ph6mLZQxjz7KFS,kenny carr,3,80,,2005,2024,12,1,79.0
0CJfjIeWDRFMOG6K8d87gy,decrapted,0,248,,2022,2022,1,8,27.0
5HtKH5PramthR0YIAyRQEa,max powers,7,285,,2018,2024,6,3,1736.0
7nPdQW3OGjDu0kKINjQ21e,rights reserved,1,353,,2017,2018,5,7,194.0
4rUMcxwZhidyj6FTbMSXse,jome,41,25861,folk-pop,2017,2023,20,1,296610.0
6vxAD5pcTqe9ARWG5vPk4H,gnx,0,6,,2020,2020,1,13,4.0
6Qq3u9N0rBrVkmnIwjMMfo,the rockin’ continentals,0,15,,-1,-1,0,0,11.0
6JjrF0EnCW3Ylj9gj3FXWZ,gran rah,42,129147,rap chileno,2007,2023,20,1,203608.0
6HIVoUUfm4npNZWrnOaYTd,misal,10,91,,-1,-1,0,0,0.0
6o0Xp0vShj2difBXW9fkyu,brakelight religion,0,6,,2010,2020,14,1,7.0
5ud9VD3LFUibivHw2xfAGY,tormentum,0,58,,2023,2023,3,4,48.0
2QmHhjqAtZjOztA8i8aiwU,eddie allen,2,78,,2020,2020,2,1,35.0
2umJwh3BWddbHZ3MX4y5L2,venzella joy,7,177,,2016,2021,7,1,203.0
5UgGYp3cLkDb7uE3kflWHw,berliner händel-chor,5,37,german choir,-1,-1,0,0,920.0
0Ob2EXjnlzrAwf1sk8nGQT,cap dollaz,0,132,,2018,2021,5,1,25.0
1ArHGXX1xQLdigiM7hlS5S,curtis williams,24,8809,underground hip hop,2012,2023,20,1,29263.0
2skfsNn5UxdRCIaXRIIxfN,commercial tower,0,3,,-1,-1,0,0,46.0
4zSVpDBP4CHchosvKAL96G,candice alley,14,2881,,2003,2009,3,4,7867.0
6KfNRfGAu5KJhij9kBcRZz,charlie monroe,9,820,,1965,2017,6,12,3599.0
7jhYWK4grNfAfS60ogBdwL,ez do dan子,0,359,,2019,2019,4,1,67.0
2Rx2e1XBB6tfcorNxRD6tL,twin hype,9,1007,east coast hip hop,1989,1991,2,9,2802.0
3IMGPLdQCS67SpqFPSAQJV,jirafa ardiendo,7,4558,"chilean indie, chilean rock, psicodelia chilena",1998,2023,9,1,880.0
0B8iRRv1YpDoxhcn2lMFs1,ben sihombing,39,10699,indonesian pop,2014,2022,13,1,304100.0
5rGg1hew7qh8U3XOyNQnda,narkoleptik,1,513,,2018,2023,20,1,213.0
4weK7YxIf9TTGwHmm9WNcd,dotsero,6,1146,,2000,2017,8,5,679.0
3ch0LzjxQlAVk86MCugaZS,pessimist,13,6806,"bristol electronic, drumfunk, minimal dnb",2010,2022,17,4,4250.0
2rzddsRlWId13lSq97lvJ6,alpcologne,0,17,,2010,2010,1,14,13.0
4Qif5tnHyBARrnJWEl5f90,emia,0,12,,2010,2010,1,7,16.0
3e4DIwS1BFOTHXztGOw78K,rayer,6,1054,,2023,2024,8,1,128.0
62gdkD3q5oYQCArTAHVYzK,custom black,0,170,,2017,2022,3,1,35.0
6AaWwV4QIJEJZHgjgfE01W,doshie luther,1,60,,-1,-1,0,0,371.0
0XnqB9IHN4xWFLoeQsLDjb,toby beard,8,1188,,2016,2022,8,1,1227.0
2eNOmawyh77kepp42hn7O5,paniq,2,672,demoscene,2005,2009,2,16,236.0
297v5fJss3Pj6tJafnw8yi,ahmad kaabour,26,8566,"arabic jazz, palestinian pop",1976,2023,9,1,25965.0
0HmRhZQhBnApNjA8ZfeoJo,eddie wied,0,3,,-1,-1,0,0,5.0
6FWqvPC3IZ7LDaTmdqksj6,julia stemberger,0,11,,2017,2017,1,45,8.0
1IKQn2HzzoblN1lNxLgLCc,unholy ghost,0,280,florida death metal,1900,2017,2,11,38.0
7BOevdkLv6WhUE9tff2fQ5,los rancheros del norte,7,875,polka nortena,1987,2016,9,12,1066.0
6dS9ByVYMgK25UoGA7mm4T,slöa knivar,9,1761,"swedish hardcore, swedish punk",2010,2013,3,4,1597.0
2uwLgHHYnxmTTzL7r8pD1W,folkcorn,2,153,dutch folk,2002,2002,1,19,263.0
4HQjQ1pCcv25LRqTxWKN4t,john rzeznik,41,6456,,2021,2021,2,1,292584.0
4TSLRQcJGybQuNA8ybueEy,art of tones,36,11976,"deep house, deep soul house",2018,2024,20,1,124218.0
2rOhOgnBlD4qpnQEsl7sRK,karmawin,39,7771,"chillhop, jazz boom bap",2018,2024,20,1,219997.0
5L9zw81jA7LKlgZZQVzWS3,bean baker band,0,181,,2019,2020,3,4,18.0
3PlYlwM86A3syq329r6F6o,isabelle van keulen ensemble,9,940,,2013,2022,7,1,2589.0
7JnH39zPtFbNghomwGLlbU,sam skelton,0,12,,-1,-1,0,0,0.0
4BMxuObGvU6W9GoD2BNtCa,wolfgang capek,1,26,,2012,2013,2,12,167.0
3uAwd2HWqjxSIbQHyJ1Ej7,sonja kaiblinger,25,357,,2011,2023,19,69,870.0
47aB2trVU6xf04JQVPu1to,southside desire,1,202,minneapolis indie,2012,2014,3,4,78.0
1Rm2XdERNm1pGhHveF6GqH,donald edwards,11,252,,2012,2016,3,10,267.0
1whYmO7nzvBoPhtC3HtnEe,tartine reverdy,8,207,,2012,2023,5,1,1053.0
12SVYQ0hk2freEwveKuOK7,steel cranes,0,75,,2013,2016,3,1,3.0
2QSjnqvTbBAzMli78N4v32,rené marie,0,19,,-1,-1,0,0,0.0
3iZf5CEIyUaTR2VOo8KssB,the spookfish,1,265,,2010,2023,15,4,131.0
3Fs32CW5RIerP9XZ5U0RWI,bluegrazer,0,14,,2003,2003,1,23,8.0
0q9kpdDkEA3H17gcRMjgVS,elmore james,43,189898,"blues, chicago blues, delta blues, electric blues, traditional blues",1950,2020,20,2,368744.0
77p9MPzEwD9rbLZgFkyhIt,savas pascalidis,9,1902,,2010,2022,20,4,3303.0
4ZhFCxPekpmV12n2xMeF2z,ink,46,4136,,2017,2023,10,1,36477.0
04EtxgarvIaIhNXyIqeMiJ,urbain lambert,0,35,,2009,2022,5,1,26.0
4v0qNGrX3nTaruhb4pUKGC,prevalence of power,0,4,,2010,2012,2,14,1.0
3L0GkYdW3UtorO9DjrkoyA,da voile,6,1319,belarusian indie,2015,2023,16,5,958.0
5l5s0IfKo2qj1ojbDuovOX,tauretunum,0,92,,2023,2023,1,4,36.0
7F4emFsXn9XZt9CqgPQgw0,chris carey,0,5,,2015,2015,1,1,11.0
5SCek6tS21vzr7nww9IbrT,igor blazhkov,4,15,,1989,2020,13,1,783.0
0jvQGWfEzLSFrWHi23gqiN,emil heró,1,109,,-1,-1,0,0,404.0
5QKCUeqNh2DAnrBB3JxaVE,quintaine americana,0,177,boston rock,1996,2006,3,10,68.0
7grO20bLLGPvZDufPHt7XT,adam gorb,9,173,concert band,2012,2022,2,7,2466.0
0OVmEzLDCaJvoQzKXWuY84,the beets,26,16613,"garage pop, indie garage rock",2009,2013,4,2,29387.0
0EdU8gZkiTZqqlTnQIEyHR,rosa rebecka,0,52,,2008,2015,2,6,19.0
1NNTp69Arw8ikxNNlKe8JI,froya,21,3027,malaysian indie,2015,2024,20,1,10455.0
6tdJPFHtW7k8sImVLm0ZbJ,journal,12,625,new wave of screamo,2024,2024,1,4,6062.0
2KrIpO9YJLalZwiZaNVig5,mixman,0,49,,2012,2014,4,4,9.0
65FsWEhvhgR3WJKmFFALKi,one click bang,1,298,,2020,2023,2,1,28.0
29s073XMhhh90F3ciQ2khe,contrareal,1,188,german street punk,2020,2020,2,5,108.0
71FIBhvBrEocQMF3DKDIEI,first of october,30,30924,,2018,2023,5,10,29783.0
6V4vEoxr8Dl0CKokPTB7os,april young,0,146,,2015,2018,3,1,129.0
3wxFXeuHQEq4NubZunCIMe,tomatito,56,93179,"flamenco, flamenco guitar",1991,2024,20,4,197454.0
7eQlzRwfINFi5Xe4PE8mG1,la banda salsa,0,33,,1976,2017,2,9,76.0
0rVG7iTYZKN80KB0m64Nx0,chassalla,0,11,,1996,1996,1,10,9.0
251qcAVa16AYw2Geg5JI44,mujik,0,18,,2021,2022,5,1,3.0
6jirFCCaOUvlm2DYpSkN3I,israel tolbert,0,7,,-1,-1,0,0,17.0
1SFgBn3VKdBuPao3H2ZlFV,cruel hand,30,37710,"chaotic hardcore, hardcore, melodic hardcore, straight edge",2007,2021,13,2,45614.0
5DXoivc1xEwbGu6BuXSoco,clemens hausch,0,3,,-1,-1,0,0,0.0
7p74trSnuG5qnXSg1VQWoH,agonizer,5,1597,finnish heavy metal,2007,2020,9,1,875.0
5po7OTGAaCyCKMfx4rkGR9,martin ramoveš band,0,13,,2011,2011,1,14,3.0
1zXl6yfxpAwd7c3PdTYchA,preston smith,4,355,,2015,2017,5,1,244.0
2gTPBFjo3M9rvMSZWTk9nT,qadir khan,53,370,,-1,-1,0,0,2754302.0
1kJgsWJewo3nHllGqpFTRl,matiaz,0,20,,2020,2020,1,1,0.0
2VGZFBkZTZM7XGtXrQaQOp,adict,20,1356,,2013,2015,4,1,19386.0
3IoyehXjNVax2uyrD2uQV1,alfons bauer mit seinem orchester,0,6,,-1,-1,0,0,17.0
4yePrQZTIBqswrFe9Ql6pw,los autómatas inteligentes,0,43,,2010,2018,6,4,7.0
4gHOxcbbiAL2a560mYe1qt,family tree,8,979,,1968,2021,13,3,2459.0
16UGNcAnazkfB5nMZuPP7w,pierre pierlot,23,267,classical oboe,1968,2023,7,18,8231.0
7fVlBGRkuLtmzy4xt9RyHv,douleur2vivre,0,18,,2019,2020,2,1,2.0
0ft8BErsg2UAqcpEypB1Tf,ego mackey,10,3111,glitchcore,2015,2024,20,1,914.0
38Q0MX0W6qtyBIEZVmhWSb,robert mansfield,0,30,,2009,2009,1,17,2.0
1XSbXxvEjdb3ic5w4L5vjy,reuno wangermez,0,0,,-1,-1,0,0,0.0
1ej8IAizJX78XMmYpoP4cx,our stolen theory,21,1010,,2012,2016,4,1,16963.0
1ciil3T8Eaamf56zNDkEA3,behind blue eyes,11,5207,progressive psytrance,2005,2022,8,2,4785.0
5RKOCN1uqzEFC5JtoJZl7A,dj supru,0,2,,-1,-1,0,0,0.0
2aTWrOMeG0uzjJ7qw6XMaQ,blue demon,0,101,,2017,2020,2,5,6.0
4Fq5JqpAfQ5FEuKHuAapJT,pleasant,14,8,,2024,2024,1,1,4.0
11JTDSrjmc0NvHj6iejeIe,kid & khan,0,76,,2005,2005,2,5,62.0
04M6qxnrHO0JcrKci3Srxw,norman beaker,2,134,,2009,2020,5,12,201.0
0WI8OfWCRvK4nGHmKfFQmd,alex zurdo,66,1869885,"latin christian, rap cristiano, reggaeton cristiano",2004,2024,20,1,1761287.0
2bB6IfDkor17WjWsVSuLpz,against the sun,16,3076,,2014,2024,18,3,10409.0
14gwFdIcnK4uJwsiennJ9H,mark gothoni,0,10,,-1,-1,0,0,20.0
5Q9KEcq31aR0fIYmiutBt8,tideline,0,41,,2019,2023,5,1,5.0
6jwuL8gpnPNYjO2p5aM74Z,johan schatteman,0,23,,2014,2014,1,1,22.0
3qQwRNnK7pNxZwA5JlVGJQ,dan reed,9,2719,,2001,2018,11,1,1468.0
1jSonWMIdL0pO2bcMMA5uT,4 skips,0,36,,-1,-1,0,0,70.0
4Wet9Sqa5LrEjBeV4k6edh,ak-69,54,379125,j-rap,2013,2024,20,1,486910.0
2YlvvdXUqRjiXmeL2GRuZ9,sherlock holmes,67,93336,"hoerspiel, writing",2024,2024,20,69,170892.0
1MX7y1NXWtlm5TT5RqASG7,scorpion,18,1895,,2020,2023,11,1,14929.0
5yCy5uSTmsbJRmfIBuo9mY,tadeusz sudnik,0,54,,2010,2023,3,1,38.0
0qfO3XMssWG4uc3ZEbua51,"dead, white and blue",0,16,,1992,1992,1,10,4.0
0uz2Ej3tDwFcK0ujnBcYjn,jouska,20,2694,oslo indie,2016,2024,15,1,12656.0
6ObeGN1qTsep95QRNOfNc3,mangoo,60,30594,swedish eurodance,2009,2024,20,1,2924548.0
6cDTIavgmQBI1TLkqpr9yJ,made in u.s.a.,3,192,,1977,2019,2,1,746.0
7a47Hpb7JA8412Wdk6hMuH,zato,0,37,,2013,2022,8,1,26.0
5pXb4meO7JRwVua8PO3ZzM,j. laser,25,963,,2019,2023,8,1,2683.0
5mgr0FFpvy267wKVAYg8qp,lit,57,334432,"alternative metal, nu metal, pop punk, pop rock, socal pop punk",1997,2023,20,1,3598042.0
4HpqGl7I8tRKZDWGwEw924,malecon social club,1,38,,2022,2023,2,1,106.0
2eoI7EHciMd0dXozD7OJCw,the rave family,0,66,rave,-1,-1,0,0,80.0
45pv52tTfFooQkqMe56Cme,calculus,1,114,,2007,2023,13,2,170.0
03T2blOQlj0YawcAy12vn4,uaroy graves,0,0,,-1,-1,0,0,10.0
